longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-119.09,35.3,3,2821,519,1353,495,3.6852,109800,INLAND
-119.04,35.32,20,37,11,34,8,1.2,50000,INLAND
-119.05,35.32,11,7035,1455,3525,1387,3.4827,93600,INLAND
-119.04,35.31,11,2161,371,1267,388,4.1957,92700,INLAND
-119.03,35.32,12,2721,549,1294,523,2.5575,100200,INLAND
-119.02,35.32,14,2927,588,1821,561,3.3529,82600,INLAND
-119.05,35.3,9,10822,1994,6241,1906,4.0631,88200,INLAND
-119.03,35.3,10,829,146,447,173,4.1484,102900,INLAND
-119.02,35.3,10,7397,1369,4611,1310,3.6369,81600,INLAND
-119.01,35.32,23,4870,965,2717,928,2.596,70000,INLAND
-119.01,35.31,19,7092,1517,4101,1436,2.1006,74800,INLAND
-119.01,35.3,7,8596,1597,4893,1520,3.9054,80900,INLAND
-119.07,35.27,25,3081,635,1830,591,2.5804,97900,INLAND
-119.13,35.22,5,6268,1003,3269,980,5.1457,118200,INLAND
-119.01,35.24,6,80,16,66,21,3.125,65000,INLAND
-119.01,35.28,10,7011,1453,4163,1307,2.7659,77500,INLAND
-118.99,35.24,40,282,59,213,71,2.35,91700,INLAND
-118.99,35.27,32,444,102,242,87,1.1528,150000,INLAND
-118.93,34.82,24,806,168,323,136,3.5,113900,INLAND
-118.95,34.83,18,3278,762,1338,550,2.9891,116500,INLAND
-118.95,34.81,30,2817,604,1089,412,3.1364,123500,INLAND
-119.15,34.83,6,8733,1600,2006,736,4.5724,168400,INLAND
-119.16,34.95,14,4054,787,1581,579,3.0882,148200,INLAND
-118.93,34.82,8,508,111,229,84,4.0332,128300,INLAND
-119.4,35.06,21,2213,458,1250,440,2.9187,52100,INLAND
-119.45,35.07,45,973,183,500,177,2.6389,30000,INLAND
-119.42,35.19,26,890,172,483,170,4.15,68200,INLAND
-119.5,35.27,23,3827,696,1993,617,3.0742,57900,INLAND
-119.48,35.17,36,116,20,39,18,3.125,37500,INLAND
-119.45,35.16,34,3437,696,1783,608,2.3912,52900,INLAND
-119.46,35.17,40,4164,812,1998,773,2.8323,50800,INLAND
-119.46,35.14,30,2943,,1565,584,2.5313,45800,INLAND
-119.47,35.14,19,4190,690,1973,702,3.9929,88300,INLAND
-119.45,35.15,33,5050,964,2293,919,3.1592,75400,INLAND
-119.45,35.13,34,1440,309,808,294,2.3013,26600,INLAND
-119.46,35.13,46,2745,543,1423,482,2.1955,26900,INLAND
-119.47,35.13,44,4599,877,2140,831,2.9952,63800,INLAND
-119.47,35.4,32,2167,421,1301,394,1.9718,69800,INLAND
-119.42,35.4,24,2585,480,1442,424,2.8452,104700,INLAND
-119.12,35.41,12,5589,941,3018,917,4.4561,96900,INLAND
-119.11,35.39,22,984,176,451,170,3.25,88900,INLAND
-119.12,35.39,13,1264,202,552,187,4.5903,94300,INLAND
-119.19,35.41,12,2835,471,1399,413,4.4125,149000,INLAND
-119.2,35.37,6,7383,1095,3415,1059,5.3119,157300,INLAND
-119.12,35.38,18,1521,269,706,279,4.4196,121000,INLAND
-119.11,35.38,37,2044,394,894,359,2.9453,82800,INLAND
-119.12,35.37,13,4527,713,2170,671,4.8266,146200,INLAND
-119.18,35.5,36,1253,259,932,249,2.1635,110400,INLAND
-119.28,35.52,36,786,194,573,134,2.2321,37500,INLAND
-119.27,35.49,39,2649,572,1815,547,2.3533,65400,INLAND
-119.26,35.5,38,2536,409,1133,430,4.2375,78600,INLAND
-119.27,35.5,34,1367,329,796,319,2.8269,61100,INLAND
-119.27,35.51,28,1089,179,544,190,3.2279,95800,INLAND
-119.28,35.5,34,1923,379,1101,351,2.4044,65800,INLAND
-119.28,35.5,28,3107,782,3260,738,1.6944,58600,INLAND
-119.27,35.5,21,2171,483,1315,450,1.7105,52100,INLAND
-119.38,35.49,34,2304,437,1506,403,2.2071,64600,INLAND
-119.34,35.6,16,1584,309,1011,268,2.4961,58800,INLAND
-119.36,35.55,29,510,84,236,73,2.7,125000,INLAND
-119.35,35.58,13,1657,362,1186,376,1.1903,63200,INLAND
-119.34,35.59,33,3240,654,1809,616,2.3934,71900,INLAND
-119.34,35.6,33,2143,488,1732,509,1.9362,59000,INLAND
-119.33,35.6,32,2703,683,2682,675,1.4619,60500,INLAND
-119.35,35.59,14,2719,502,1497,457,3.176,71800,INLAND
-119.33,35.59,20,3085,691,2645,676,1.7868,54100,INLAND
-119.69,35.62,18,820,239,1345,207,2.1186,47500,INLAND
-119.77,35.65,21,2403,483,1647,415,2.6066,80000,INLAND
-119.14,35.76,30,735,137,421,113,2.5625,156300,INLAND
-119.29,35.76,15,3938,789,3500,768,2.1295,59800,INLAND
-119.19,35.64,29,1476,220,902,205,2.6726,83300,INLAND
-119.24,35.68,21,1885,398,1539,388,2.5208,58500,INLAND
-119.22,35.68,16,2874,677,3078,651,1.8843,55200,INLAND
-119.24,35.67,32,3216,750,2639,709,2.0025,54700,INLAND
-119.25,35.78,27,1513,342,1346,323,2.7411,59800,INLAND
-119.25,35.77,35,1618,378,1449,398,1.6786,56500,INLAND
-119.25,35.76,36,2332,656,2175,610,1.6045,57300,INLAND
-119.25,35.75,36,1598,443,1658,417,1.517,52100,INLAND
-119.25,35.79,8,3271,797,2700,688,1.7418,62200,INLAND
-119.25,35.78,35,1927,386,1371,414,2.2981,69900,INLAND
-119.23,35.78,8,1612,343,1230,330,2.1806,67200,INLAND
-119.23,35.79,31,2862,606,2467,600,2.3125,62100,INLAND
-119.24,35.77,28,1737,521,1764,514,1.7813,67800,INLAND
-119.23,35.77,36,3225,635,2034,593,2.4044,72500,INLAND
-119.23,35.74,16,2275,659,1914,614,2.033,68400,INLAND
-119.23,35.77,26,2636,468,1416,485,4.1917,84000,INLAND
-118.92,35.47,6,1755,280,664,254,6.2885,216400,INLAND
-119.01,35.44,20,3458,651,1465,621,2.5806,82500,INLAND
-118.93,35.44,13,1439,237,557,227,6.1563,204200,INLAND
-118.31,35.74,18,2327,642,799,335,1.8419,92300,INLAND
-118.06,35.68,15,1962,403,730,321,2.25,67500,INLAND
-118.44,35.75,23,3166,700,1097,493,2.6288,96000,INLAND
-118.47,35.72,18,4754,1075,1366,690,2.0694,81200,INLAND
-118.5,35.7,18,3303,814,986,522,1.5957,101400,INLAND
-118.59,35.72,28,1491,408,98,48,1.4205,90000,INLAND
-118.87,35.65,33,1504,325,584,223,3.4792,94600,INLAND
-118.23,35.48,17,2354,514,775,380,1.8369,59400,INLAND
-118.33,35.64,15,2966,669,1007,465,1.5667,72500,INLAND
-118.41,35.63,15,5907,1257,2310,1001,2.3125,96900,INLAND
-118.45,35.62,18,2304,527,782,390,1.4141,75800,INLAND
-118.47,35.64,17,2248,535,927,427,1.3023,68500,INLAND
-118.48,35.61,17,4002,930,1614,731,1.6236,67300,INLAND
-118.45,35.58,16,5396,1182,1802,807,1.8819,69700,INLAND
-118.61,35.47,13,2267,601,756,276,2.5474,78400,INLAND
-117.73,35.73,35,2916,594,1870,432,3.625,55000,INLAND
-117.66,35.63,33,2579,564,1155,431,2.0441,42100,INLAND
-117.67,35.65,18,2737,589,1128,533,2.8,72000,INLAND
-117.68,35.65,15,2701,576,1245,513,3.3269,81900,INLAND
-117.69,35.65,5,1131,276,520,232,4.0167,87500,INLAND
-117.7,35.64,8,2683,416,1154,399,5.8625,109400,INLAND
-117.68,35.64,15,3253,573,1408,586,5.2043,95700,INLAND
-117.67,35.64,6,2115,342,927,337,6.1935,115700,INLAND
-117.67,35.63,32,3661,787,1613,706,3.0687,63500,INLAND
-117.68,35.63,18,4334,641,1777,661,6.0653,105300,INLAND
-117.69,35.63,5,3151,482,1335,428,5.5773,109000,INLAND
-117.7,35.62,18,2657,496,1426,483,3.5931,71900,INLAND
-117.68,35.61,9,4241,832,1929,742,3.5988,84500,INLAND
-117.68,35.6,12,1678,241,765,281,6.0532,102800,INLAND
-117.7,35.6,16,2678,483,1473,487,3.858,70200,INLAND
-117.68,35.62,30,2994,741,1481,581,2.1458,52400,INLAND
-117.64,35.61,10,2656,506,1349,501,4.25,83200,INLAND
-117.66,35.62,11,5897,1138,2728,1072,4.15,85700,INLAND
-117.66,35.61,5,5735,932,2623,862,4.8494,87200,INLAND
-117.66,35.6,14,1740,391,850,317,2.5812,91700,INLAND
-117.76,35.63,12,2014,372,1027,356,3.9261,101300,INLAND
-117.68,35.55,9,3811,605,1518,568,5.5551,142500,INLAND
-117.81,35.65,19,1124,290,598,261,1.8984,54300,INLAND
-117.87,35.73,13,2566,449,1181,414,4.1518,91800,INLAND
-117.84,35.54,11,1751,316,765,296,5.0762,98000,INLAND
-117.74,35.65,15,2357,484,1110,442,3.1755,81700,INLAND
-117.84,35.35,28,1913,486,858,371,1.9962,50800,INLAND
-118,35.05,21,1739,425,945,362,3.4015,86500,INLAND
-117.82,35.03,30,2555,510,1347,467,3.3693,71800,INLAND
-117.76,35.22,4,18,3,8,6,1.625,275000,INLAND
-117.79,35.21,4,2,2,6,2,2.375,137500,INLAND
-118.01,35.12,15,1926,361,917,316,3.3889,68500,INLAND
-117.98,35.13,5,4849,920,2504,847,3.5391,81900,INLAND
-117.95,35.13,4,2630,502,1150,422,4.25,104400,INLAND
-117.95,35.08,1,83,15,32,15,4.875,141700,INLAND
-117.98,35.1,4,923,166,352,135,4.5724,84500,INLAND
-117.99,35.16,15,2180,416,960,370,2.875,87800,INLAND
-118.27,34.92,20,873,175,422,159,2.9583,91700,INLAND
-118.34,34.86,11,7353,1482,3571,1308,2.8097,130000,INLAND
-117.68,35.03,28,2969,648,1644,570,3.4338,54900,INLAND
-117.68,34.99,33,1589,307,853,272,4.2292,64400,INLAND
-117.65,35,36,1184,316,672,241,1.9107,39800,INLAND
-118.15,34.86,10,4597,1009,2227,821,2.6149,83500,INLAND
-118.17,34.87,9,1507,293,761,278,3.0184,87900,INLAND
-118.19,34.87,2,2103,389,923,338,5.0553,111100,INLAND
-118.17,34.86,21,2370,540,1488,554,2.7361,83300,INLAND
-118.15,35.06,15,1069,296,569,263,2.0441,73300,INLAND
-118.16,35.05,44,1297,307,776,278,2.5875,68900,INLAND
-118.19,35.05,14,2992,573,1631,526,3.7452,83200,INLAND
-118.15,35.04,29,1671,368,821,337,2.16,56800,INLAND
-118.51,35.16,7,4371,727,1932,654,4.625,136800,INLAND
-118.66,35.2,7,9664,1692,3617,1370,4.0581,162900,INLAND
-118.34,35.27,10,2939,605,1167,446,2.3917,79000,INLAND
-118.48,35.14,4,8417,1657,4631,1468,3.6949,115800,INLAND
-118.61,35.08,6,3660,646,1243,482,3.4911,137200,INLAND
-118.61,34.99,11,4031,766,1539,564,3.8917,120800,INLAND
-118.46,35.13,19,3109,640,1457,620,2.6417,94900,INLAND
-118.46,35.12,16,4084,812,2033,668,3.2405,85500,INLAND
-118.43,35.12,8,1968,376,930,360,3.2632,99800,INLAND
-118.44,35.13,34,1170,290,602,266,1.7917,80000,INLAND
-118.44,35.13,21,1899,447,1133,391,1.8636,67900,INLAND
-118.91,35.3,28,1793,358,1233,351,2.7845,82200,INLAND
-118.95,35.26,24,1341,214,667,184,4,94500,INLAND
-118.83,35.27,33,1190,217,717,196,2.6302,81300,INLAND
-118.92,35.13,29,1297,262,909,253,1.9236,106300,INLAND
-118.85,35.23,26,1639,352,1222,395,1.7656,68000,INLAND
-118.82,35.23,31,2358,580,2302,574,1.9688,53900,INLAND
-118.83,35.2,17,1959,484,1763,453,2.1357,53500,INLAND
-118.82,35.2,34,2185,469,1910,455,2.1136,57300,INLAND
-118.85,35.2,17,2783,678,2566,641,1.9907,51200,INLAND
-118.91,35.27,29,1401,317,1344,306,2.0921,61400,INLAND
-118.9,35.26,31,6145,1492,5666,1457,1.9066,54600,INLAND
-118.92,35.26,20,3815,924,3450,920,2.0174,63700,INLAND
-118.91,35.24,29,2888,753,2949,699,1.7716,45500,INLAND
-119.69,36.41,38,1016,202,540,187,2.2885,75000,INLAND
-119.57,36.44,30,1860,337,1123,347,3.4926,94200,INLAND
-119.55,36.37,26,1912,339,1002,311,3.0375,126300,INLAND
-119.69,36.38,25,1688,302,879,277,3.3214,103100,INLAND
-119.78,36.37,41,831,149,443,146,3.1406,100000,INLAND
-119.83,36.37,25,1549,269,819,272,2.7159,101400,INLAND
-119.87,36.34,26,1414,265,779,249,2.9167,83900,INLAND
-119.93,36.32,25,8363,1636,7679,1580,2.0285,106300,INLAND
-119.79,36.32,19,3252,614,1971,607,3.0667,75800,INLAND
-119.77,36.32,14,3400,618,1867,612,3.9926,92500,INLAND
-119.78,36.31,14,1287,291,737,269,3.1667,126400,INLAND
-119.77,36.31,14,3677,863,2191,785,2.6218,69100,INLAND
-119.79,36.31,25,4984,1029,2414,961,2.2937,72300,INLAND
-119.77,36.3,24,2202,471,1052,439,2.1038,62000,INLAND
-119.78,36.3,30,1846,391,1255,352,2.1681,66600,INLAND
-119.79,36.3,16,1717,277,903,289,4.3438,93100,INLAND
-119.79,36.29,6,1265,227,764,246,4.2917,104200,INLAND
-119.82,36.32,18,942,193,424,174,2.0673,87500,INLAND
-119.78,36.33,16,1006,212,515,200,3.2386,112500,INLAND
-119.78,36.27,29,1871,315,1066,309,4.5714,100800,INLAND
-119.8,36.29,7,479,84,327,103,5.1728,107500,INLAND
-119.81,36.28,24,544,112,442,106,3.1071,56100,INLAND
-119.72,36.34,33,1287,214,580,210,3.2019,112500,INLAND
-119.72,36.32,40,1185,221,676,256,2.2721,52600,INLAND
-119.7,36.32,40,1178,244,586,187,2.6477,43500,INLAND
-119.73,36.31,20,2440,433,1579,400,2.8281,60200,INLAND
-119.7,36.3,10,956,201,693,220,2.2895,62000,INLAND
-119.67,36.35,10,1090,164,470,158,4.9432,118800,INLAND
-119.65,36.37,4,3725,783,1478,600,3.5486,148000,INLAND
-119.65,36.35,21,1745,266,837,292,4.3911,107900,INLAND
-119.65,36.35,38,3148,568,1378,537,2.8788,85500,INLAND
-119.66,36.35,15,1724,374,947,391,3.1094,91900,INLAND
-119.64,36.36,13,2360,340,1055,312,5.2134,97400,INLAND
-119.64,36.35,23,3182,563,1525,585,3.8108,90400,INLAND
-119.63,36.35,4,1684,343,920,324,4.2396,90600,INLAND
-119.62,36.35,10,3674,734,1864,718,2.6145,80300,INLAND
-119.64,36.35,30,1765,310,746,298,2.8125,70200,INLAND
-119.63,36.34,26,1463,261,699,219,3.5536,71400,INLAND
-119.63,36.33,14,2928,600,1633,559,1.8385,67500,INLAND
-119.61,36.33,32,1492,284,926,264,3.0139,61500,INLAND
-119.63,36.32,36,1518,287,749,255,2.2333,61000,INLAND
-119.66,36.34,32,1338,276,859,286,2.6397,59700,INLAND
-119.65,36.34,46,1730,337,752,323,1.8529,67200,INLAND
-119.65,36.34,47,1869,357,832,315,3.0846,76100,INLAND
-119.64,36.34,32,2958,670,1504,627,1.8606,56700,INLAND
-119.64,36.33,41,3095,766,1852,721,1.4524,51700,INLAND
-119.65,36.33,52,1257,257,624,243,2.3523,59100,INLAND
-119.65,36.33,47,1059,268,693,241,1.3882,53800,INLAND
-119.68,36.32,26,592,121,268,116,1.7596,120800,INLAND
-119.67,36.33,19,1241,244,850,237,2.9375,81700,INLAND
-119.66,36.33,16,2048,373,1052,388,4.0909,92800,INLAND
-119.66,36.33,10,1623,409,988,395,1.4194,58100,INLAND
-119.66,36.32,24,2652,568,1532,445,2.3256,56800,INLAND
-119.68,36.32,28,1325,276,873,240,2.5833,54400,INLAND
-119.68,36.31,12,2739,535,1859,498,2.9936,60600,INLAND
-119.66,36.3,18,1147,202,717,212,3.3681,70500,INLAND
-119.65,36.32,11,1294,314,713,290,1.5433,50400,INLAND
-119.64,36.32,32,2205,523,1772,479,1.3569,43100,INLAND
-119.65,36.3,28,941,175,588,180,2.3466,53400,INLAND
-119.64,36.31,27,1513,314,1071,284,1.5909,50100,INLAND
-119.61,36.31,25,1847,371,1460,353,1.8839,46300,INLAND
-119.57,36.27,20,2673,452,1394,449,2.625,97400,INLAND
-119.69,36.25,35,2011,349,970,300,2.395,94100,INLAND
-119.63,36.18,23,207,45,171,50,2.4286,100000,INLAND
-119.59,36.11,32,752,159,524,155,2.25,50000,INLAND
-119.57,36.09,6,2015,413,992,319,2.3889,53200,INLAND
-119.58,36.1,21,1382,327,1469,355,1.3967,46500,INLAND
-119.56,36.1,29,424,78,284,73,1.5313,43800,INLAND
-119.56,36.1,25,1093,262,893,252,2.13,50800,INLAND
-119.56,36.09,35,1648,285,792,265,3.2847,64700,INLAND
-119.56,36.09,14,1267,290,1077,279,1.85,52300,INLAND
-119.56,36.08,37,766,189,639,190,1.6607,42100,INLAND
-119.58,36.11,21,2004,385,1397,398,2.2169,61600,INLAND
-119.57,36.1,16,1461,400,1201,384,1.5727,54800,INLAND
-119.57,36.1,36,1729,317,737,278,3.5313,68800,INLAND
-119.57,36.1,37,1676,316,707,274,2.0595,60700,INLAND
-119.74,36.15,21,1548,308,1137,306,2.4688,61300,INLAND
-119.9,36.2,43,187,38,106,40,1.875,137500,INLAND
-119.82,36.19,33,1293,272,694,229,2.0221,52200,INLAND
-119.99,36.09,23,333,92,198,55,0.4999,100000,INLAND
-119.96,35.99,25,1047,270,1505,286,2.0976,47700,INLAND
-119.8,36.02,20,156,39,171,37,3.05,225000,INLAND
-120.14,36.04,27,2533,518,1371,461,2.9708,60900,INLAND
-120.12,36.01,18,1165,334,1119,308,2.2167,48500,INLAND
-120.14,36,33,1726,420,1371,388,2.0335,43900,INLAND
-120.12,35.99,7,2049,482,1387,422,2.25,56200,INLAND
-120.13,35.87,26,48,8,13,8,2.375,71300,INLAND
-120,35.91,16,259,53,131,38,3.125,62500,INLAND
-122.89,39.42,16,411,114,26,19,0.4999,73500,INLAND
-122.9,39.23,39,1295,240,534,179,3.9519,98900,INLAND
-122.91,39.18,43,89,18,86,27,2.0208,72500,INLAND
-122.91,39.17,44,202,42,142,39,4.35,68300,INLAND
-122.9,39.17,45,1314,277,649,232,2.575,73600,INLAND
-122.88,39.14,20,1125,231,521,196,2.2188,106300,INLAND
-123.07,39.12,24,1098,193,353,145,3.8333,92600,<1H OCEAN
-122.95,39.13,17,380,69,225,72,3.25,137500,INLAND
-122.89,39.11,10,1588,333,585,254,2.2551,71100,INLAND
-122.9,39.09,15,2483,544,835,380,1.9141,143200,INLAND
-122.92,39.08,24,341,64,146,57,4,166300,INLAND
-122.94,39.1,18,681,120,272,105,2.8906,140600,INLAND
-122.99,39.02,14,1582,301,851,273,3.45,164100,<1H OCEAN
-122.91,39.07,21,2202,484,1000,381,2.4423,102300,INLAND
-122.91,39.06,21,1236,238,601,261,1.939,100300,INLAND
-122.92,39.05,16,1548,295,605,250,3.5652,119000,INLAND
-122.91,39.05,20,1128,229,621,210,3.2216,93500,INLAND
-122.92,39.05,38,3131,624,1591,568,2.5457,80700,INLAND
-122.91,39.05,27,789,208,295,108,3.7667,95000,INLAND
-122.91,39.03,14,2374,557,723,427,1.3532,95800,INLAND
-122.7,39.14,13,532,111,214,62,3.3929,108300,INLAND
-122.87,39.13,15,1927,427,810,321,1.6369,86500,INLAND
-122.86,39.08,24,3127,674,1015,448,2.0417,78800,INLAND
-122.83,39.09,26,2191,495,679,371,1.4679,94700,INLAND
-122.79,39.09,20,1798,395,685,331,1.625,66800,INLAND
-122.8,39.08,17,1880,467,798,342,1.4676,65000,INLAND
-122.79,39.08,23,952,200,321,128,1.5208,89000,INLAND
-122.78,39.05,15,1601,323,661,269,2.6181,108900,INLAND
-122.53,39.09,11,1264,271,370,177,1.3,69700,INLAND
-122.69,39.04,9,254,50,66,29,2.7639,112500,INLAND
-122.73,39.04,23,1618,395,425,244,1.9833,111500,INLAND
-122.69,39.02,27,2199,527,744,316,2.1094,72400,INLAND
-122.66,39.03,27,1446,329,594,255,1.165,53300,INLAND
-122.66,39.02,16,3715,810,943,510,1.7446,109400,INLAND
-122.7,39,18,793,148,186,59,2.3125,162500,INLAND
-122.7,38.99,18,1177,224,181,105,2.3558,134700,INLAND
-122.65,38.99,16,4279,951,1596,666,1.8571,75900,INLAND
-122.52,38.99,16,975,219,337,155,1.6607,77800,INLAND
-122.68,38.98,27,2300,508,526,254,2.1838,109700,INLAND
-122.65,38.97,32,1856,472,703,292,1.1912,60000,INLAND
-122.63,38.96,17,1708,459,633,312,1.75,64000,INLAND
-122.62,38.95,19,2230,538,832,359,1.6865,58800,INLAND
-122.62,38.94,14,1731,400,638,282,2.3179,57500,INLAND
-122.61,38.93,14,231,36,108,31,4.3897,71300,INLAND
-122.6,38.93,16,1657,390,572,301,1.4767,62000,INLAND
-122.62,38.96,16,1914,446,828,332,2.0577,69000,INLAND
-122.63,38.96,20,2507,577,1072,457,2.3083,60200,INLAND
-122.65,38.96,27,2143,580,898,367,1.6769,63200,INLAND
-122.64,38.96,29,883,187,326,136,1.7273,58200,INLAND
-122.64,38.95,28,1503,370,522,268,1.2029,68900,INLAND
-122.63,38.95,11,686,127,246,86,1.7083,77300,INLAND
-122.63,38.94,25,661,144,192,93,1.7566,49000,INLAND
-122.63,38.94,18,3844,969,1832,845,1.125,81800,INLAND
-122.62,38.94,13,524,129,215,90,1.5455,55000,INLAND
-122.7,38.97,17,2554,540,723,319,3.2375,114200,INLAND
-122.75,39.01,17,4162,967,889,414,3.4187,200500,INLAND
-122.79,39.02,23,642,203,265,84,1.8833,96900,INLAND
-122.78,38.97,11,5175,971,2144,792,3.0466,97300,INLAND
-122.69,38.94,9,1245,234,517,187,3.125,93400,INLAND
-122.71,38.91,20,41,18,94,10,1.375,55000,INLAND
-122.86,39.05,20,1592,327,647,253,2.5326,136800,INLAND
-122.85,39,20,1580,318,753,252,1.8704,88500,INLAND
-122.83,38.99,15,289,49,191,54,1.6833,113900,INLAND
-122.83,38.98,17,1383,347,719,296,1.6164,77800,INLAND
-122.84,38.98,21,939,176,556,178,1.7196,75000,INLAND
-122.92,38.97,20,2067,384,904,333,2.9934,134200,<1H OCEAN
-122.89,38.93,20,1214,247,504,223,2.7188,105700,<1H OCEAN
-122.83,38.96,15,1318,296,567,276,1.8692,93800,INLAND
-122.77,38.92,26,712,140,293,100,4.0119,119400,INLAND
-122.83,38.89,11,640,134,268,90,3.4514,100000,<1H OCEAN
-122.72,38.88,29,2781,,890,310,1.9906,96600,INLAND
-122.74,38.83,12,4515,909,1554,528,3.3531,90800,<1H OCEAN
-122.48,38.9,10,304,63,161,61,2.1964,112500,INLAND
-122.59,38.92,15,1410,329,599,273,2.1953,75000,INLAND
-122.6,38.9,23,292,56,92,41,2.9583,91700,INLAND
-122.62,38.92,13,520,115,249,109,1.8417,84700,INLAND
-122.65,38.92,30,70,38,20,13,4.125,112500,INLAND
-122.64,38.87,16,1177,240,519,199,1.5739,73500,INLAND
-122.5,38.82,12,2394,443,877,341,2.5625,109200,INLAND
-122.51,38.76,9,2589,482,1050,374,4.0435,132600,INLAND
-122.55,38.81,7,3639,637,1027,421,3.8831,132100,INLAND
-122.59,38.78,15,764,145,366,143,3.375,103100,INLAND
-122.66,38.81,22,852,176,461,142,3.4375,83300,INLAND
-122.68,38.76,29,994,226,302,117,2.3125,67900,INLAND
-122.62,38.73,21,1425,323,727,287,2.1474,85300,INLAND
-122.64,38.71,20,531,126,231,96,2.625,89600,INLAND
-122.52,38.7,26,102,17,43,13,0.536,87500,INLAND
-121.11,41.07,26,1707,308,761,250,2.7188,48100,INLAND
-120.96,41.12,29,779,136,364,123,2.5,59200,INLAND
-121.07,40.85,17,976,202,511,175,3.6641,80800,INLAND
-120.38,40.98,27,777,185,318,115,1.6833,40000,INLAND
-120.35,40.63,33,240,49,63,22,3.625,200000,INLAND
-120.77,40.65,11,2635,667,280,132,1.7214,118300,INLAND
-121.02,40.51,17,890,167,406,154,3.3036,78300,INLAND
-120.96,40.28,19,683,139,302,111,2.5,64100,INLAND
-121.03,40.35,52,5486,1044,1977,754,2.1833,49500,INLAND
-120.67,40.5,15,5343,,2503,902,3.5962,85900,INLAND
-120.57,40.43,15,2045,461,1121,402,2.6902,71500,INLAND
-120.66,40.42,35,1450,325,717,297,2.5074,66400,INLAND
-120.65,40.42,39,3240,652,1467,621,2.1875,64300,INLAND
-120.66,40.41,52,2081,478,1051,419,2.2992,70200,INLAND
-120.64,40.41,50,1741,424,987,383,1.5066,59300,INLAND
-120.71,40.36,19,4462,828,2229,777,3.5536,105700,INLAND
-120.58,40.37,16,3412,667,1873,590,2.2661,61800,INLAND
-120.42,40.38,26,1652,313,762,280,2.4757,85600,INLAND
-120.36,40.45,19,689,143,355,127,1.7333,70000,INLAND
-120.51,40.41,36,36,8,4198,7,5.5179,67500,INLAND
-120.54,40.29,17,3391,623,1529,571,3.4028,91000,INLAND
-120.49,40.31,16,1821,360,969,359,3.4643,85100,INLAND
-120.37,40.17,21,789,141,406,146,2.1198,73500,INLAND
-120.2,40.26,26,2399,518,1037,443,2.6765,47600,INLAND
-120.09,39.92,19,2335,518,1028,383,1.7267,60700,INLAND
-118.27,34.27,27,5205,859,2363,888,6.1946,276100,<1H OCEAN
-118.28,34.26,32,1079,207,486,167,4.9833,213000,<1H OCEAN
-118.29,34.26,33,3177,713,1845,612,4.008,191100,<1H OCEAN
-118.3,34.26,37,2824,633,1619,573,3.5568,184500,<1H OCEAN
-118.3,34.26,42,2186,423,1145,439,4.81,191900,<1H OCEAN
-118.28,34.25,35,2045,450,1166,407,3.5214,197600,<1H OCEAN
-118.28,34.25,29,2559,,1886,769,2.6036,162100,<1H OCEAN
-118.29,34.25,19,1988,594,1399,527,2.4727,175000,<1H OCEAN
-118.29,34.25,8,5568,1514,3565,1374,3.0795,161500,<1H OCEAN
-118.27,34.25,37,2489,454,1215,431,5.0234,257600,<1H OCEAN
-118.27,34.25,35,2091,360,879,326,4.4485,261900,<1H OCEAN
-118.27,34.24,30,2180,369,1050,390,6.3688,277600,<1H OCEAN
-118.27,34.25,35,779,143,371,150,4.6635,230100,<1H OCEAN
-118.27,34.25,39,699,150,358,143,4.4375,195800,<1H OCEAN
-118.28,34.24,32,2542,526,1278,493,4.45,263600,<1H OCEAN
-118.28,34.24,29,3390,580,1543,576,5.6184,316900,<1H OCEAN
-118.3,34.25,36,1300,304,688,261,3.1523,176700,<1H OCEAN
-118.33,34.24,31,6434,1188,3540,1131,4.2639,293300,<1H OCEAN
-118.35,34.22,19,9259,1653,3963,1595,5.997,228700,<1H OCEAN
-118.35,34.22,30,1260,222,638,229,4.1302,258300,<1H OCEAN
-118.35,34.21,39,1470,312,1047,284,3.275,181400,<1H OCEAN
-118.35,34.21,42,1073,220,804,226,3.75,172600,<1H OCEAN
-118.31,34.28,34,3258,610,1810,633,5.1145,219900,<1H OCEAN
-118.31,34.27,35,1446,274,759,291,6.0808,215600,<1H OCEAN
-118.3,34.26,43,1510,310,809,277,3.599,176500,<1H OCEAN
-118.3,34.26,40,1065,214,605,183,4.1964,185900,<1H OCEAN
-118.31,34.26,38,2264,460,1124,388,4.2685,189600,<1H OCEAN
-118.31,34.26,41,1297,327,733,315,3.0583,160300,<1H OCEAN
-118.31,34.26,34,1797,363,948,363,4.1339,187300,<1H OCEAN
-118.32,34.26,32,3690,791,1804,715,4.4875,222700,<1H OCEAN
-118.35,34.28,30,3214,513,1700,533,4.6944,248200,<1H OCEAN
-118.33,34.27,29,3034,732,1776,702,3.1349,230200,<1H OCEAN
-118.35,34.27,32,604,108,314,113,6.2037,205400,<1H OCEAN
-118.34,34.26,37,1776,301,702,265,5.2661,314900,<1H OCEAN
-118.35,34.25,34,2795,460,1267,443,6.1464,354400,<1H OCEAN
-118.36,34.26,34,3677,573,1598,568,6.838,378000,<1H OCEAN
-118.3,34.26,28,1643,489,1142,458,3.1607,200600,<1H OCEAN
-118.3,34.25,44,1442,285,859,292,4.5833,197300,<1H OCEAN
